Sourced from https://pomax.github.io/bezierinfo/legendre-gauss.html
11	0.0469681828162100	-0.2646871622087674
12	0.0469681828162100	0.2646871622087674
13	0.0462847965813144	-0.3113228719902110
14	0.0462847965813144	0.3113228719902110
15	0.0454916279274181	-0.3572201583376681
16	0.0454916279274181	0.3572201583376681
17	0.0445905581637566	-0.4022701579639916
18	0.0445905581637566	0.4022701579639916
19	0.0435837245293235	-0.4463660172534641
20	0.0435837245293235	0.4463660172534641
21	0.0424735151236536	-0.4894031457070530
22	0.0424735151236536	0.4894031457070530
23	0.0412625632426235	-0.5312794640198946
24	0.0412625632426235	0.5312794640198946
25	0.0399537411327203	-0.5718956462026340
26	0.0399537411327203	0.5718956462026340
27	0.0385501531786156	-0.6111553551723933
28	0.0385501531786156	0.6111553551723933
29	0.0370551285402400	-0.6489654712546573
30	0.0370551285402400	0.6489654712546573
31	0.0354722132568824	-0.6852363130542333
32	0.0354722132568824	0.6852363130542333
33	0.0338051618371416	-0.7198818501716109
34	0.0338051618371416	0.7198818501716109
35	0.0320579283548516	-0.7528199072605319
36	0.0320579283548516	0.7528199072605319
37	0.0302346570724025	-0.7839723589433414
38	0.0302346570724025	0.7839723589433414
39	0.0283396726142595	-0.8132653151227975
40	0.0283396726142595	0.8132653151227975
41	0.0263774697150547	-0.8406292962525803
42	0.0263774697150547	0.8406292962525803
43	0.0243527025687109	-0.8659993981540928
44	0.0243527025687109	0.8659993981540928
45	0.0222701738083833	-0.8893154459951141
46	0.0222701738083833	0.8893154459951141
47	0.0201348231535302	-0.9105221370785028
48	0.0201348231535302	0.9105221370785028
49	0.0179517157756973	-0.9295691721319396
50	0.0179517157756973	0.9295691721319396
51	0.0157260304760247	-0.9464113748584028
52	0.0157260304760247	0.9464113748584028
53	0.0134630478967186	-0.9610087996520538
54	0.0134630478967186	0.9610087996520538
55	0.0111681394601311	-0.9733268277899110
56	0.0111681394601311	0.9733268277899110
57	0.0088467598263639	-0.9833362538846260
58	0.0088467598263639	0.9833362538846260
59	0.0065044579689784	-0.9910133714767443
60	0.0065044579689784	0.9910133714767443
61	0.0041470332605625	-0.9963401167719553
62	0.0041470332605625	0.9963401167719553
63	0.0017832807216964	-0.9993050417357722
64	0.0017832807216964	0.9993050417357722
End File
